,ensemble_name,0
batch_train_acc-mean,LwF,"[0.013, 0.6094, 0.9609, 0.9766, 0.9922, 0.987, 0.9948, 0.987, 0.9948, 0.9948, 0.987, 1.0, 0.9974, 0.9948, 1.0, 1.0, 1.0, 0.9974, 0.9922, 0.9922, 0.987, 0.9922, 0.9974, 0.9948, 0.9974, 0.9974, 1.0, 0.9974, 0.9948, 0.9948, 0.9974, 0.9974, 1.0, 0.9974, 0.9974, 0.9974, 0.9974, 0.9948, 1.0, 0.9922, 0.9896, 0.9974, 1.0, 0.9922, 0.9948, 0.9974, 0.9974, 0.9974, 0.9974, 0.9974, 1.0, 1.0, 1.0, 1.0, 0.9948, 0.9974, 1.0, 1.0, 0.9974, 0.9948, 1.0, 0.9974, 0.9974, 1.0, 0.9974, 0.9974, 0.9974, 0.9974, 1.0, 1.0, 1.0, 1.0, 0.9948, 0.9974, 1.0, 1.0, 1.0, 1.0, 0.9948, 1.0, 0.9974, 0.9974, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9974, 0.9974, 0.9974, 1.0, 1.0, 0.9974, 0.9974, 1.0, 0.9974, 0.9974, 0.9948, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0573, 0.1875, 0.4062, 0.6172, 0.776, 0.8021, 0.8125, 0.7917, 0.8385, 0.8542, 0.9036, 0.9193, 0.9141, 0.9427, 0.9375, 0.9062, 0.9115, 0.9115, 0.9245, 0.9036, 0.9375, 0.9401, 0.9219, 0.9375, 0.9635, 0.9688, 0.9427, 0.9427, 0.9557, 0.9375, 0.9583, 0.9557, 0.9557, 0.9427, 0.9661, 0.9531, 0.9505, 0.9557, 0.9479, 0.9427, 0.9557, 0.9818, 0.9557, 0.9635, 0.9479, 0.9479, 0.9531, 0.9453, 0.9609, 0.974, 0.9583, 0.9818, 0.9661, 0.9609, 0.9661, 0.9583, 0.9661, 0.9661, 0.9583, 0.9661, 0.9583, 0.9583, 0.9453, 0.9661, 0.9531, 0.9635, 0.9688, 0.9766, 0.9635, 0.9661, 0.9427, 0.9792, 0.9714, 0.9531, 0.974, 0.9714, 0.9635, 0.974, 0.987, 0.9714, 0.9557, 0.9688, 0.9792, 0.9792, 0.974, 0.9583, 0.9609, 0.9708, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0339, 0.1276, 0.2161, 0.2995, 0.3568, 0.4141, 0.5104, 0.5885, 0.5781, 0.6484, 0.6354, 0.6536, 0.6797, 0.651, 0.6875, 0.724, 0.8307, 0.8594, 0.849, 0.9062, 0.9505, 0.9427, 0.9349, 0.9427, 0.9401, 0.9349, 0.9453, 0.9609, 0.9505, 0.9297, 0.9401, 0.9609, 0.9375, 0.9297, 0.9714, 0.9349, 0.9609, 0.974, 0.9609, 0.9583, 0.9635, 0.9609, 0.9661, 0.9505, 0.9635, 0.9688, 0.9661, 0.9818, 0.9557, 0.9635, 0.9661, 0.9766, 0.9818, 0.9844, 0.9792, 0.9766, 0.9714, 0.9661, 0.9792, 0.9844, 0.9818, 0.9792, 0.9766, 0.9844, 0.987, 0.9792, 0.9896, 0.9844, 0.9714, 0.9896, 0.9948, 0.987, 0.9844, 0.9792, 0.9896, 0.9895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0182, 0.0703, 0.2109, 0.401, 0.5625, 0.6432, 0.7031, 0.8047, 0.8568, 0.8958, 0.9505, 0.9375, 0.9557, 0.974, 0.9609, 0.9766, 0.9792, 0.9792, 0.9844, 0.9974, 0.9844, 0.9922, 0.9922, 0.9896, 0.9922, 0.9922, 0.9974, 0.9922, 0.9974, 0.9844, 0.9922, 0.9896, 0.9948, 0.9948, 0.9896, 0.9974, 0.9922, 0.9896, 0.9948, 0.9974, 0.9974, 0.9948, 0.9922, 0.9974, 0.9922, 1.0, 0.9974, 0.9948, 0.9896, 0.9948, 0.9948, 0.9974, 0.9922, 0.9974, 0.9948, 0.9922, 0.9974, 1.0, 0.9974, 1.0, 0.9974, 0.9948, 0.9948, 0.9922, 1.0, 0.9974, 1.0, 0.9974, 0.9948, 1.0, 0.9974, 0.9948, 0.9974, 0.9974, 1.0, 1.0, 0.9974, 0.9974, 1.0, 0.9855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.026, 0.0547, 0.0938, 0.1224, 0.1458, 0.1875, 0.2109, 0.2604, 0.3411, 0.4766, 0.6328, 0.6562, 0.763, 0.6875, 0.7578, 0.7656, 0.7734, 0.763, 0.8203, 0.7891, 0.8047, 0.8646, 0.8438, 0.888, 0.8984, 0.9141, 0.9036, 0.9245, 0.9323, 0.9167, 0.9401, 0.9427, 0.9453, 0.9609, 0.9688, 0.9609, 0.9609, 0.9531, 0.9557, 0.9635, 0.9453, 0.9609, 0.9323, 0.9453, 0.9557, 0.9557, 0.9583, 0.9714, 0.9557, 0.9661, 0.9635, 0.9479, 0.9609, 0.9609, 0.9635, 0.9427, 0.9557, 0.9505, 0.9557, 0.9635, 0.9583, 0.9505, 0.9766, 0.9557, 0.9557, 0.9583, 0.9531, 0.9635, 0.9766, 0.9609, 0.9714, 0.9505, 0.9531, 0.9792, 0.974, 0.9531, 0.9714, 0.9444]"
batch_train_acc-std,LwF,"[0.0184, 0.2296, 0.0221, 0.0221, 0.0064, 0.0097, 0.0074, 0.0133, 0.0037, 0.0037, 0.0037, 0.0, 0.0037, 0.0037, 0.0, 0.0, 0.0, 0.0037, 0.0064, 0.0064, 0.0037, 0.011, 0.0037, 0.0037, 0.0037, 0.0037, 0.0, 0.0037, 0.0037, 0.0037, 0.0037, 0.0037, 0.0, 0.0037, 0.0037, 0.0037, 0.0037, 0.0037, 0.0, 0.0064, 0.0074, 0.0037, 0.0, 0.0064, 0.0037, 0.0037, 0.0037, 0.0037, 0.0037, 0.0037, 0.0, 0.0, 0.0, 0.0, 0.0037, 0.0037, 0.0, 0.0, 0.0037, 0.0074, 0.0, 0.0037, 0.0037, 0.0, 0.0037, 0.0037, 0.0037, 0.0037, 0.0, 0.0, 0.0, 0.0, 0.0037, 0.0037, 0.0, 0.0, 0.0, 0.0, 0.0074, 0.0, 0.0037, 0.0037, 0.0064, 0.0, 0.0, 0.0, 0.0, 0.0037, 0.0037, 0.0037, 0.0, 0.0, 0.0037, 0.0037, 0.0, 0.0037, 0.0037, 0.0037, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0557, 0.1381, 0.179, 0.0169, 0.0717, 0.1254, 0.0944, 0.1455, 0.1124, 0.07, 0.0415, 0.0258, 0.011, 0.0258, 0.0221, 0.0355, 0.0184, 0.0205, 0.0184, 0.0266, 0.0338, 0.0301, 0.011, 0.0128, 0.0242, 0.0169, 0.0161, 0.0037, 0.0161, 0.0, 0.0097, 0.0205, 0.0258, 0.0258, 0.0037, 0.0128, 0.0074, 0.0205, 0.0224, 0.0161, 0.0133, 0.0037, 0.0195, 0.0074, 0.0161, 0.0147, 0.011, 0.0064, 0.0064, 0.0133, 0.0037, 0.0037, 0.0161, 0.0169, 0.0037, 0.0195, 0.0195, 0.0037, 0.0242, 0.0097, 0.0161, 0.0147, 0.0064, 0.0097, 0.011, 0.0133, 0.0064, 0.011, 0.0195, 0.0133, 0.0195, 0.0097, 0.0037, 0.0169, 0.0147, 0.0097, 0.0097, 0.0184, 0.0074, 0.0195, 0.0074, 0.0064, 0.0097, 0.0097, 0.0097, 0.0184, 0.0169, 0.0219, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0479, 0.1386, 0.2232, 0.1918, 0.1818, 0.1373, 0.0769, 0.0495, 0.0663, 0.0736, 0.1231, 0.1568, 0.1856, 0.1818, 0.1508, 0.1435, 0.0756, 0.0675, 0.0321, 0.0064, 0.0161, 0.0074, 0.0195, 0.0288, 0.0097, 0.0147, 0.0064, 0.0064, 0.0258, 0.0128, 0.0301, 0.0064, 0.0292, 0.0221, 0.0161, 0.0258, 0.0, 0.0074, 0.0064, 0.0097, 0.0184, 0.0128, 0.0315, 0.0224, 0.0074, 0.0064, 0.0147, 0.0097, 0.0161, 0.0074, 0.0147, 0.0064, 0.0097, 0.0, 0.0161, 0.0064, 0.0097, 0.0205, 0.0097, 0.0064, 0.0097, 0.0037, 0.0064, 0.011, 0.0133, 0.0074, 0.0097, 0.0128, 0.0074, 0.0037, 0.0037, 0.0133, 0.0, 0.0133, 0.0074, 0.0098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0161, 0.0498, 0.18, 0.2905, 0.2561, 0.2044, 0.1946, 0.1112, 0.0907, 0.0629, 0.0415, 0.0482, 0.0363, 0.0147, 0.0191, 0.0191, 0.0184, 0.0037, 0.0, 0.0037, 0.0064, 0.0064, 0.011, 0.0097, 0.0, 0.0064, 0.0037, 0.0064, 0.0037, 0.0064, 0.0064, 0.0037, 0.0074, 0.0037, 0.0074, 0.0037, 0.0064, 0.0074, 0.0037, 0.0037, 0.0037, 0.0037, 0.0064, 0.0037, 0.0064, 0.0, 0.0037, 0.0037, 0.0074, 0.0037, 0.0037, 0.0037, 0.0064, 0.0037, 0.0037, 0.0064, 0.0037, 0.0, 0.0037, 0.0, 0.0037, 0.0037, 0.0074, 0.0064, 0.0, 0.0037, 0.0, 0.0037, 0.0074, 0.0, 0.0037, 0.0074, 0.0037, 0.0037, 0.0, 0.0, 0.0037, 0.0037, 0.0, 0.0205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011, 0.0368, 0.0773, 0.1326, 0.1731, 0.2062, 0.2652, 0.2873, 0.2414, 0.1897, 0.1786, 0.1107, 0.1281, 0.0798, 0.1399, 0.0904, 0.1232, 0.1274, 0.1302, 0.0944, 0.1027, 0.0844, 0.0363, 0.0844, 0.0613, 0.0398, 0.0292, 0.0295, 0.0224, 0.0258, 0.0097, 0.0205, 0.0161, 0.011, 0.0191, 0.0064, 0.0169, 0.0, 0.0064, 0.0133, 0.0133, 0.0292, 0.023, 0.0037, 0.0064, 0.0133, 0.0133, 0.0097, 0.0133, 0.0074, 0.0037, 0.0074, 0.0195, 0.011, 0.0255, 0.0205, 0.0133, 0.0097, 0.0133, 0.0258, 0.0097, 0.0037, 0.0133, 0.0064, 0.0184, 0.0097, 0.0258, 0.0064, 0.0097, 0.0169, 0.0191, 0.0205, 0.0147, 0.0331, 0.0097, 0.0074, 0.0064, 0.0074, 0.052]"
experience_test_acc-mean,LwF,"[0.0, 0.0, 0.0, 0.0094, 0.9682]"
experience_test_acc-std,LwF,"[0.0, 0.0, 0.0, 0.0133, 0.0035]"
experience_train_acc-mean,LwF,"[0.9826, 0.8475, 0.7428, 0.7749, 0.6881]"
experience_train_acc-std,LwF,"[0.003, 0.0042, 0.0083, 0.017, 0.0376]"
train_experience_indices-mean,LwF,"[99.0, 194.0, 282.0, 378.0, 471.0]"
train_experience_indices-std,LwF,"[0.0, 0.0, 0.0, 0.0, 0.0]"
batch_test_acc-mean,EWC,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9557, 0.9609, 0.9635, 0.9583, 0.9714, 0.9635, 0.987, 0.9531, 0.9974, 0.9219, 0.9688, 0.9896, 0.9974, 0.9922, 0.9948, 1.0]"
batch_test_acc-std,EWC,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0037, 0.0064, 0.0037, 0.0037, 0.0074, 0.0074, 0.0037, 0.0, 0.0037, 0.0064, 0.0064, 0.0037, 0.0037, 0.0, 0.0037, 0.0]"
batch_train_acc-mean,EWC,"[0.0833, 0.9766, 1.0, 0.9948, 1.0, 0.9974, 0.9974, 0.9922, 0.9922, 0.9844, 0.9896, 0.9948, 0.9922, 0.9974, 0.9948, 0.9948, 0.9948, 0.9948, 0.9896, 1.0, 1.0, 1.0, 0.9974, 0.9974, 0.9974, 0.9974, 0.9948, 1.0, 1.0, 0.9974, 0.9974, 0.9922, 0.9948, 1.0, 0.9922, 1.0, 0.9948, 1.0, 1.0, 0.9922, 0.9974, 1.0, 1.0, 0.9948, 0.9974, 1.0, 0.9974, 0.9974, 1.0, 0.9974, 0.9974, 0.9974, 0.9974, 0.9948, 1.0, 0.9948, 1.0, 0.9974, 1.0, 1.0, 0.9974, 0.9974, 0.9948, 1.0, 1.0, 0.9948, 0.9974, 1.0, 1.0, 0.9974, 0.9974, 0.9974, 0.9974, 0.9974, 1.0, 1.0, 0.9948, 0.9974, 1.0, 1.0, 0.9974, 0.9974, 0.9948, 0.9974, 0.9974, 1.0, 0.9974, 0.9974, 1.0, 0.9974, 1.0, 0.9974, 1.0, 1.0, 0.9974, 0.9974, 0.9974, 0.9948, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026, 0.1016, 0.3438, 0.4245, 0.5911, 0.7057, 0.7448, 0.7708, 0.7786, 0.8464, 0.8568, 0.8438, 0.8932, 0.8854, 0.8906, 0.8411, 0.8802, 0.8698, 0.8958, 0.901, 0.9401, 0.9193, 0.9401, 0.9531, 0.9219, 0.9219, 0.9349, 0.9349, 0.9245, 0.9401, 0.9453, 0.9453, 0.9453, 0.9557, 0.9219, 0.9427, 0.9661, 0.9505, 0.9505, 0.9401, 0.9427, 0.9557, 0.9635, 0.9609, 0.9401, 0.9453, 0.9479, 0.9635, 0.9557, 0.9635, 0.9271, 0.9583, 0.9453, 0.9531, 0.9661, 0.9557, 0.9401, 0.9557, 0.9635, 0.9609, 0.9609, 0.9557, 0.9557, 0.9609, 0.9766, 0.9714, 0.9661, 0.9766, 0.9635, 0.9635, 0.9635, 0.9661, 0.9453, 0.9479, 0.9531, 0.9609, 0.9583, 0.9583, 0.9661, 0.9766, 0.9557, 0.9844, 0.9688, 0.9766, 0.9766, 0.9531, 0.9609, 0.9708, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0234, 0.0443, 0.1198, 0.1667, 0.3411, 0.4167, 0.5729, 0.6146, 0.6328, 0.6589, 0.6771, 0.6849, 0.6927, 0.7526, 0.8021, 0.6693, 0.7604, 0.7891, 0.8411, 0.849, 0.9297, 0.9219, 0.9271, 0.9479, 0.9193, 0.9661, 0.9375, 0.974, 0.9479, 0.9714, 0.9609, 0.9661, 0.9583, 0.9766, 0.9505, 0.9505, 0.9661, 0.9714, 0.9688, 0.9688, 0.9714, 0.974, 0.974, 0.9661, 0.974, 0.9818, 0.9844, 0.9818, 0.9766, 0.9818, 0.9844, 0.9974, 0.974, 0.9844, 0.9896, 0.9844, 0.9792, 0.9896, 0.987, 0.9844, 0.9922, 0.9974, 0.9818, 0.9922, 0.9922, 0.987, 0.9818, 0.987, 0.9922, 0.9974, 0.9948, 0.9948, 0.9869, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013, 0.0417, 0.1094, 0.1172, 0.1458, 0.1953, 0.3255, 0.5104, 0.526, 0.5443, 0.6328, 0.651, 0.7005, 0.7318, 0.7839, 0.763, 0.8411, 0.8307, 0.8516, 0.8984, 0.9479, 0.9609, 0.9661, 0.9714, 0.987, 0.9688, 0.9948, 0.9844, 0.9844, 0.9896, 0.9844, 0.987, 0.987, 0.9818, 0.9766, 0.9974, 0.9974, 0.9896, 0.9896, 0.9922, 0.9896, 0.9974, 0.9922, 0.9948, 0.9922, 0.9922, 0.9948, 0.9896, 1.0, 0.9922, 1.0, 0.9922, 0.9922, 0.9974, 0.9974, 0.9974, 0.9922, 0.9974, 0.9974, 0.9948, 0.9948, 0.9922, 0.9948, 0.9974, 1.0, 0.9948, 1.0, 1.0, 0.9974, 0.9974, 0.9974, 0.9948, 0.9974, 1.0, 0.9974, 1.0, 0.9922, 0.9974, 0.9948, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0104, 0.0365, 0.1354, 0.2057, 0.2682, 0.3438, 0.4792, 0.6406, 0.6641, 0.7526, 0.7865, 0.8047, 0.7943, 0.7917, 0.7969, 0.8229, 0.8568, 0.862, 0.875, 0.9036, 0.9297, 0.9453, 0.9479, 0.9401, 0.9557, 0.9323, 0.9583, 0.9505, 0.9531, 0.9531, 0.9531, 0.9635, 0.9557, 0.9271, 0.9635, 0.9609, 0.9505, 0.9427, 0.9505, 0.9661, 0.9401, 0.9453, 0.9505, 0.9583, 0.9531, 0.9427, 0.9479, 0.9427, 0.9688, 0.9766, 0.9375, 0.9609, 0.9557, 0.9609, 0.974, 0.9766, 0.9688, 0.9583, 0.9766, 0.9714, 0.9531, 0.9635, 0.9766, 0.9531, 0.9661, 0.9531, 0.9609, 0.9609, 0.9688, 0.9661, 0.9688, 0.9792, 0.9583, 0.9661, 0.9714, 0.9505, 0.9861]"
batch_train_acc-std,EWC,"[0.0425, 0.0191, 0.0, 0.0037, 0.0, 0.0037, 0.0037, 0.0064, 0.0064, 0.0064, 0.0037, 0.0074, 0.0064, 0.0037, 0.0074, 0.0037, 0.0037, 0.0037, 0.0037, 0.0, 0.0, 0.0, 0.0037, 0.0037, 0.0037, 0.0037, 0.0037, 0.0, 0.0, 0.0037, 0.0037, 0.0064, 0.0037, 0.0, 0.0064, 0.0, 0.0074, 0.0, 0.0, 0.0, 0.0037, 0.0, 0.0, 0.0037, 0.0037, 0.0, 0.0037, 0.0037, 0.0, 0.0037, 0.0037, 0.0037, 0.0037, 0.0037, 0.0, 0.0074, 0.0, 0.0037, 0.0, 0.0, 0.0037, 0.0037, 0.0037, 0.0, 0.0, 0.0037, 0.0037, 0.0, 0.0, 0.0037, 0.0037, 0.0037, 0.0037, 0.0037, 0.0, 0.0, 0.0037, 0.0037, 0.0, 0.0, 0.0037, 0.0037, 0.0037, 0.0037, 0.0037, 0.0, 0.0037, 0.0037, 0.0, 0.0037, 0.0, 0.0037, 0.0, 0.0, 0.0037, 0.0037, 0.0037, 0.0074, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0037, 0.0725, 0.2471, 0.303, 0.2584, 0.2035, 0.118, 0.0772, 0.088, 0.0905, 0.0761, 0.0672, 0.0487, 0.0682, 0.0725, 0.082, 0.1039, 0.0516, 0.0097, 0.0242, 0.0205, 0.0037, 0.0097, 0.0128, 0.0128, 0.0278, 0.0147, 0.0266, 0.0097, 0.0097, 0.0128, 0.0128, 0.011, 0.0074, 0.011, 0.0161, 0.0037, 0.0205, 0.0037, 0.0133, 0.0205, 0.0133, 0.0133, 0.011, 0.0224, 0.0169, 0.0301, 0.0195, 0.0195, 0.0037, 0.0074, 0.0133, 0.011, 0.0064, 0.0147, 0.0301, 0.0224, 0.0097, 0.0133, 0.0255, 0.0169, 0.0097, 0.0224, 0.023, 0.0064, 0.0097, 0.0097, 0.0169, 0.0224, 0.0074, 0.0133, 0.0133, 0.0191, 0.0133, 0.0169, 0.0064, 0.0133, 0.0205, 0.0195, 0.0128, 0.0097, 0.0128, 0.0064, 0.011, 0.0128, 0.0169, 0.0169, 0.0219, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011, 0.0331, 0.0626, 0.1479, 0.1309, 0.22, 0.1845, 0.1053, 0.1407, 0.1245, 0.1251, 0.082, 0.0734, 0.1522, 0.1094, 0.0756, 0.1098, 0.1451, 0.0797, 0.0642, 0.093, 0.0255, 0.0221, 0.0195, 0.0133, 0.0321, 0.0037, 0.0, 0.0097, 0.0288, 0.0097, 0.011, 0.0224, 0.0258, 0.0169, 0.0147, 0.0097, 0.0037, 0.0097, 0.0064, 0.0169, 0.0184, 0.0097, 0.0074, 0.0161, 0.0133, 0.0205, 0.0, 0.0097, 0.0064, 0.0097, 0.011, 0.0037, 0.0133, 0.0064, 0.0074, 0.0064, 0.0074, 0.0074, 0.0037, 0.0064, 0.0064, 0.0037, 0.0037, 0.0064, 0.011, 0.0074, 0.0074, 0.0133, 0.0064, 0.0037, 0.0037, 0.0074, 0.0037, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0184, 0.0589, 0.1547, 0.1657, 0.1897, 0.1845, 0.1558, 0.0385, 0.0205, 0.0868, 0.109, 0.0613, 0.0871, 0.11, 0.0363, 0.0606, 0.0703, 0.0543, 0.0545, 0.0398, 0.0258, 0.0191, 0.0242, 0.0097, 0.0037, 0.0, 0.0074, 0.0064, 0.0, 0.0037, 0.0064, 0.0097, 0.0074, 0.0205, 0.0064, 0.0037, 0.0037, 0.0074, 0.0097, 0.0064, 0.0074, 0.0037, 0.0064, 0.0037, 0.011, 0.0064, 0.0037, 0.0037, 0.0, 0.0064, 0.0, 0.0064, 0.0064, 0.0037, 0.0037, 0.0037, 0.0064, 0.0037, 0.0037, 0.0037, 0.0037, 0.0064, 0.0037, 0.0037, 0.0, 0.0037, 0.0, 0.0, 0.0037, 0.0037, 0.0037, 0.0037, 0.0037, 0.0, 0.0037, 0.0, 0.0064, 0.0037, 0.0074, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0147, 0.0516, 0.1915, 0.2909, 0.3154, 0.278, 0.2882, 0.2789, 0.2496, 0.2078, 0.186, 0.1605, 0.1486, 0.1348, 0.1715, 0.1237, 0.1142, 0.0958, 0.069, 0.0603, 0.0128, 0.0, 0.0037, 0.0147, 0.0037, 0.0074, 0.0147, 0.0133, 0.0169, 0.0128, 0.023, 0.0037, 0.0266, 0.0037, 0.0097, 0.0169, 0.0074, 0.0242, 0.0097, 0.0097, 0.0074, 0.0064, 0.0147, 0.0133, 0.011, 0.0074, 0.0195, 0.0074, 0.0169, 0.011, 0.0278, 0.011, 0.0133, 0.0169, 0.0097, 0.011, 0.0064, 0.0097, 0.011, 0.0074, 0.0169, 0.0133, 0.0169, 0.0064, 0.0195, 0.0, 0.0169, 0.0064, 0.0128, 0.0097, 0.011, 0.0133, 0.0161, 0.0161, 0.0097, 0.0074, 0.0196]"
experience_test_acc-mean,EWC,"[0.0, 0.0, 0.0, 0.0, 0.9726]"
experience_test_acc-std,EWC,"[0.0, 0.0, 0.0, 0.0, 0.0013]"
experience_train_acc-mean,EWC,"[0.9878, 0.8299, 0.7124, 0.734, 0.7116]"
experience_train_acc-std,EWC,"[0.0003, 0.0244, 0.0192, 0.0055, 0.034]"
train_experience_indices-mean,EWC,"[99.0, 194.0, 282.0, 378.0, 471.0]"
train_experience_indices-std,EWC,"[0.0, 0.0, 0.0, 0.0, 0.0]"
batch_test_acc-mean,SynapticIntelligence,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9583, 0.9505, 0.9688, 0.9479, 0.9688, 0.9635, 0.987, 0.9479, 0.9948, 0.9167, 0.9661, 0.9844, 0.9948, 0.9922, 0.9896, 0.9947]"
batch_test_acc-std,SynapticIntelligence,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0037, 0.0147, 0.0128, 0.0074, 0.0064, 0.0037, 0.0037, 0.0097, 0.0074, 0.0037, 0.0097, 0.0, 0.0037, 0.0, 0.0097, 0.0075]"
