,ensemble_name,0
experience_test_acc-mean,probabilistic_better-accuracy_score-num_gurus-2,"[0.0, 0.31, 0.0, 0.9771, 0.2361]"
experience_test_acc-std,probabilistic_better-accuracy_score-num_gurus-2,"[0.0, 0.0, 0.0, 0.0, 0.0]"
batch_test_acc-mean,probabilistic_better-accuracy_score-num_gurus-3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4609, 0.4688, 0.5234, 0.5391, 0.4375, 0.5234, 0.5234, 0.5234, 0.5078, 0.5312, 0.625, 0.5547, 0.5078, 0.5547, 0.5469, 0.5152, 0.9141, 0.9219, 0.9141, 0.875, 0.9062, 0.8906, 0.9219, 0.8438, 0.8906, 0.9531, 0.9141, 0.9219, 0.8906, 0.8672, 0.8906, 0.9365]"
batch_test_acc-std,probabilistic_better-accuracy_score-num_gurus-3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
batch_train_acc-mean,probabilistic_better-accuracy_score-num_gurus-3,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 0.9922, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 0.9922, 0.9844, 0.9844, 0.9844, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 1.0, 0.9922, 1.0, 0.9844, 0.9844, 0.9844, 1.0, 0.9922, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 0.9844, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9844, 0.9922, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 0.9922, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2578, 0.375, 0.5078, 0.5312, 0.625, 0.7422, 0.6562, 0.6484, 0.9141, 0.8359, 0.9062, 0.9531, 0.9219, 0.9297, 0.9062, 0.9453, 0.9453, 0.9375, 0.9453, 0.9375, 0.9531, 0.9766, 0.9531, 0.9531, 0.9375, 0.9609, 0.9609, 0.9219, 0.9453, 0.9844, 0.9922, 0.9453, 0.9453, 0.9531, 0.9766, 0.9453, 0.9688, 0.9375, 0.9297, 0.9453, 0.9766, 0.9609, 0.9531, 0.9453, 0.9531, 0.9375, 0.9609, 0.9375, 0.9609, 0.9531, 0.9688, 0.9219, 0.9375, 0.9766, 0.9219, 0.9922, 0.9609, 0.9141, 0.9844, 0.9609, 0.9688, 0.9688, 0.9297, 0.9766, 0.9531, 0.9531, 0.9375, 0.9609, 0.9297, 0.9531, 0.9453, 0.9609, 0.9219, 0.9922, 0.9688, 1.0, 0.9844, 0.9766, 0.9844, 0.9609, 0.9922, 0.9375, 0.9688, 0.9922, 0.9219, 0.9531, 0.9531, 0.9688, 0.9298, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.2891, 0.6406, 0.7266, 0.7969, 0.8359, 0.8672, 0.9688, 0.9219, 0.9219, 0.9531, 0.9453, 0.9531, 0.8906, 0.9297, 0.9375, 0.9375, 0.9844, 0.9531, 0.9688, 0.9375, 0.9844, 0.9766, 0.9609, 0.9453, 0.9922, 0.9609, 0.9766, 0.9688, 0.9609, 1.0, 0.9609, 0.9922, 0.9609, 0.9844, 0.9688, 0.9531, 0.9766, 0.9766, 0.9766, 0.9844, 0.9922, 0.9922, 0.9688, 0.9688, 0.9688, 0.9688, 0.9844, 0.9688, 0.9688, 0.9531, 0.9922, 0.9844, 0.9766, 0.9922, 0.9922, 0.9922, 1.0, 0.9922, 0.9922, 1.0, 0.9922, 1.0, 0.9844, 0.9766, 0.9922, 0.9844, 0.9844, 0.9844, 0.9766, 0.9844, 0.9922, 0.9922, 0.9844, 0.9922, 0.9922, 1.0, 0.9922, 0.9844, 0.9685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2891, 0.6562, 0.5859, 0.7656, 0.8125, 0.8047, 0.8594, 0.8516, 0.9375, 0.9688, 0.9922, 0.9844, 0.9375, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 1.0, 1.0, 1.0, 0.9922, 0.9844, 1.0, 0.9922, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 0.9922, 0.9922, 1.0, 0.9922, 1.0, 0.9922, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3828, 0.2656, 0.4219, 0.5, 0.5312, 0.4922, 0.4766, 0.5234, 0.6953, 0.6797, 0.8984, 0.8828, 0.8594, 0.8281, 0.6406, 0.6094, 0.6875, 0.8984, 0.8438, 0.9141, 0.9219, 0.9141, 0.9141, 0.9141, 0.9375, 0.9141, 0.9375, 0.9297, 0.9766, 0.9609, 0.9219, 0.9141, 0.9609, 0.9219, 0.9375, 0.9297, 0.9609, 0.9297, 0.9688, 0.9297, 0.9609, 0.9688, 0.9297, 0.9531, 0.9531, 0.9375, 0.9375, 0.9453, 0.9844, 1.0, 0.9531, 0.9766, 0.9609, 0.9453, 0.9531, 0.9297, 0.9297, 0.9688, 0.9375, 0.9688, 0.9375, 0.9531, 0.9766, 0.9688, 0.9688, 0.9688, 0.9375, 0.9609, 0.9609, 0.9531, 0.9688, 0.9531, 0.9766, 0.9609, 0.9844, 0.9531, 0.9766, 0.875]"
batch_train_acc-std,probabilistic_better-accuracy_score-num_gurus-3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
experience_test_acc-mean,probabilistic_better-accuracy_score-num_gurus-3,"[0.0, 0.0, 0.0, 0.5215, 0.9033]"
experience_test_acc-std,probabilistic_better-accuracy_score-num_gurus-3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
batch_test_acc-mean,probabilistic_better-accuracy_score-num_gurus-4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9609, 0.9844, 0.9609, 0.9922, 0.9922, 0.9609, 0.9766, 0.9766, 0.9844, 0.9609, 0.9766, 0.9922, 1.0, 0.9844, 0.9844, 0.9545, 0.4453, 0.4688, 0.3828, 0.3359, 0.5312, 0.3906, 0.5078, 0.4297, 0.5078, 0.5156, 0.4688, 0.4297, 0.375, 0.4766, 0.4531, 0.4921]"
batch_test_acc-std,probabilistic_better-accuracy_score-num_gurus-4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
batch_train_acc-mean,probabilistic_better-accuracy_score-num_gurus-4,"[0.8828, 1.0, 0.9922, 0.9922, 0.9922, 0.9844, 0.9922, 1.0, 1.0, 0.9922, 0.9844, 0.9922, 1.0, 1.0, 1.0, 0.9922, 0.9844, 0.9844, 0.9844, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 1.0, 0.9922, 1.0, 0.9922, 0.9844, 0.9844, 1.0, 0.9922, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 0.9844, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 0.9922, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 0.9922, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0703, 0.2656, 0.7266, 0.8125, 0.8359, 0.8984, 0.9219, 0.9141, 0.8438, 0.9219, 0.8984, 0.9297, 0.9297, 0.9453, 0.9297, 0.9375, 0.9453, 0.9375, 0.9297, 0.9688, 0.9531, 0.9688, 0.9531, 0.9609, 0.9531, 0.9219, 0.9531, 0.9844, 1.0, 0.9375, 0.9375, 0.9531, 0.9531, 0.9531, 0.9766, 0.9375, 0.9062, 0.9297, 0.9453, 0.9609, 0.9375, 0.9375, 0.9375, 0.9297, 0.9531, 0.9375, 0.9609, 0.9609, 0.9688, 0.9219, 0.9375, 0.9766, 0.9375, 1.0, 0.9531, 0.9297, 0.9844, 0.9375, 0.9688, 0.9688, 0.9375, 0.9766, 0.9453, 0.9609, 0.9375, 0.9453, 0.9375, 0.9609, 0.9609, 0.9609, 0.9297, 0.9922, 0.9609, 0.9844, 0.9844, 0.9766, 0.9609, 0.9766, 0.9844, 0.9375, 0.9688, 0.9844, 0.9297, 0.9531, 0.9609, 0.9766, 0.9474, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0469, 0.0312, 0.2656, 0.4609, 0.5469, 0.5391, 0.5781, 0.5469, 0.5625, 0.5078, 0.7656, 0.8047, 0.7812, 0.8047, 0.8828, 0.9062, 0.9375, 0.9141, 0.9844, 0.9531, 0.9375, 0.9375, 0.9688, 0.9531, 0.9141, 0.9531, 0.9688, 0.9531, 0.9453, 0.9531, 0.9688, 0.9922, 0.9609, 0.9766, 0.9531, 0.9844, 0.9609, 0.9531, 0.9531, 0.9688, 0.9531, 0.9609, 0.9844, 0.9922, 0.9688, 0.9531, 0.9688, 0.9688, 0.9844, 0.9688, 0.9453, 0.9375, 0.9844, 0.9844, 0.9688, 0.9844, 0.9766, 0.9766, 0.9844, 0.9922, 0.9844, 0.9922, 0.9766, 0.9922, 0.9844, 0.9688, 0.9844, 0.9766, 0.9766, 0.9844, 0.9688, 0.9844, 0.9922, 0.9922, 0.9844, 1.0, 0.9922, 1.0, 0.9922, 0.9844, 0.9843, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.4922, 0.6797, 0.6484, 0.8828, 0.9688, 0.9219, 0.9297, 0.8906, 0.9844, 0.9922, 0.9922, 0.9922, 0.9766, 1.0, 0.9922, 1.0, 1.0, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 1.0, 0.9922, 1.0, 0.9922, 0.9922, 0.9922, 1.0, 0.9922, 1.0, 0.9844, 0.9922, 0.9922, 0.9844, 1.0, 0.9844, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 0.9922, 1.0, 0.9922, 0.9922, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 0.9844, 0.9922, 0.9844, 0.9922, 1.0, 0.9922, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 0.9844, 1.0, 1.0, 1.0, 1.0, 0.9844, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1953, 0.1172, 0.5625, 0.6328, 0.6328, 0.5859, 0.5234, 0.5938, 0.8359, 0.6406, 0.6641, 0.7891, 0.6719, 0.7734, 0.5781, 0.8672, 0.8828, 0.8906, 0.8906, 0.9531, 0.875, 0.8281, 0.9062, 0.9375, 0.9297, 0.9219, 0.9453, 0.9219, 0.9219, 0.9688, 0.9531, 0.9375, 0.9375, 0.9609, 0.9219, 0.9297, 0.9297, 0.9453, 0.9375, 0.9688, 0.9453, 0.9531, 0.9688, 0.9297, 0.9453, 0.9531, 0.9453, 0.9531, 0.9297, 0.9688, 1.0, 0.9531, 0.9688, 0.9609, 0.9375, 0.9609, 0.9297, 0.9219, 0.9453, 0.9375, 0.9688, 0.9375, 0.9531, 0.9766, 0.9688, 0.9609, 0.9844, 0.9297, 0.9609, 0.9531, 0.9531, 0.9844, 0.9609, 0.9688, 0.9609, 0.9766, 0.9375, 0.9609, 0.8333]"
batch_train_acc-std,probabilistic_better-accuracy_score-num_gurus-4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
experience_test_acc-mean,probabilistic_better-accuracy_score-num_gurus-4,"[0.0, 0.0, 0.0, 0.9776, 0.4507]"
experience_test_acc-std,probabilistic_better-accuracy_score-num_gurus-4,"[0.0, 0.0, 0.0, 0.0, 0.0]"
batch_test_acc-mean,probabilistic_better-balanced_accuracy_score-num_gurus-1,"[0.0, 0.0469, 0.0391, 0.0547, 0.0859, 0.0312, 0.0625, 0.0469, 0.0391, 0.0234, 0.0391, 0.0625, 0.0547, 0.0469, 0.0469, 0.0391, 0.0597, 0.0, 0.0, 0.0, 0.0078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9453, 0.9453, 0.9297, 0.9766, 0.9688, 0.9609, 0.9688, 0.9531, 0.9297, 0.9609, 0.9922, 0.9688, 0.9453, 0.9844, 0.9268, 0.1016, 0.0938, 0.1406, 0.1719, 0.1016, 0.1172, 0.1641, 0.1484, 0.125, 0.1562, 0.1875, 0.125, 0.1328, 0.1484, 0.1641, 0.1061, 0.0547, 0.1406, 0.0859, 0.1484, 0.1406, 0.0859, 0.1328, 0.125, 0.1172, 0.1016, 0.125, 0.1328, 0.1562, 0.0938, 0.0859, 0.1587]"
batch_test_acc-std,probabilistic_better-balanced_accuracy_score-num_gurus-1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
