,ensemble_name,0
experience_test_acc-mean,probabilistic_better-accuracy_score-num_gurus-3,"[0.0, 0.0, 0.0, 0.9766, 0.4008]"
experience_test_acc-std,probabilistic_better-accuracy_score-num_gurus-3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
batch_test_acc-mean,probabilistic_better-accuracy_score-num_gurus-4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9609, 0.9375, 0.9766, 0.9531, 0.9531, 0.9922, 0.9531, 0.9609, 0.9609, 0.9609, 0.9766, 0.9844, 0.9609, 0.9453, 0.9766, 0.9697, 0.5938, 0.5781, 0.6641, 0.6172, 0.6016, 0.6172, 0.5781, 0.6484, 0.5469, 0.6797, 0.6016, 0.5469, 0.6484, 0.6172, 0.5703, 0.6508]"
batch_test_acc-std,probabilistic_better-accuracy_score-num_gurus-4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
batch_train_acc-mean,probabilistic_better-accuracy_score-num_gurus-4,"[0.6328, 0.9375, 0.9844, 1.0, 0.9766, 0.9844, 0.9844, 1.0, 0.9922, 0.9922, 0.9844, 1.0, 0.9922, 0.9922, 1.0, 0.9922, 0.9922, 1.0, 0.9766, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 0.9922, 0.9922, 1.0, 0.9922, 0.9922, 0.9844, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9844, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 0.9922, 1.0, 0.9922, 1.0, 1.0, 0.9922, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0781, 0.2578, 0.4844, 0.4453, 0.8359, 0.6953, 0.8906, 0.8438, 0.8672, 0.8828, 0.8672, 0.8594, 0.8984, 0.9062, 0.8828, 0.9688, 0.8984, 0.9297, 0.9531, 0.9219, 0.9297, 0.9375, 0.9297, 0.9688, 0.9062, 0.9453, 0.9297, 0.8828, 0.9297, 0.9375, 0.9375, 0.9531, 0.9375, 0.9531, 0.8906, 0.9375, 0.9375, 0.9766, 0.9531, 0.9297, 0.9219, 0.9766, 0.9453, 0.9531, 0.9766, 0.9609, 0.9375, 0.9531, 0.9688, 0.9766, 0.9219, 0.9375, 0.9766, 0.9766, 0.9688, 0.9688, 0.9844, 0.9844, 0.9609, 0.9844, 0.9375, 0.9766, 0.9688, 0.9531, 0.9688, 0.9609, 0.9531, 0.9688, 0.9609, 0.9688, 0.9844, 0.9375, 0.9766, 0.9844, 0.9766, 0.9531, 0.9688, 0.9844, 0.9688, 0.9688, 0.9766, 0.9844, 0.9766, 0.9688, 0.9531, 0.9609, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4609, 0.7656, 0.6406, 0.9297, 0.7578, 0.9375, 0.8516, 0.9453, 0.8203, 0.9531, 0.9297, 0.9062, 0.9766, 0.9531, 0.9766, 0.9375, 0.9453, 0.9609, 0.9688, 0.9766, 0.9609, 0.9375, 0.9453, 0.9531, 0.9688, 0.9688, 0.9766, 0.9375, 0.9844, 0.9531, 0.9766, 0.9766, 0.9844, 0.9609, 1.0, 0.9609, 0.9531, 0.9844, 0.9688, 0.9922, 0.9688, 0.9688, 0.9609, 0.9609, 0.9609, 1.0, 0.9688, 0.9922, 0.9688, 0.9922, 0.9922, 0.9766, 0.9531, 0.9766, 0.9922, 0.9531, 0.9844, 0.9688, 0.9609, 0.9688, 0.9844, 1.0, 0.9688, 0.9844, 0.9844, 0.9922, 0.9531, 0.9922, 1.0, 1.0, 0.9766, 1.0, 0.9922, 0.9766, 0.9844, 0.9922, 0.9922, 1.0, 0.9766, 0.9921, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2344, 0.5312, 0.4844, 0.5625, 0.7891, 0.8828, 0.9609, 0.9609, 0.9219, 0.8828, 0.8281, 0.9609, 0.9609, 0.9531, 0.9453, 0.9844, 0.9922, 0.9922, 1.0, 0.9766, 1.0, 0.9844, 0.9922, 1.0, 0.9844, 1.0, 0.9922, 0.9922, 0.9922, 0.9844, 1.0, 1.0, 1.0, 1.0, 0.9844, 1.0, 1.0, 0.9844, 0.9922, 0.9844, 1.0, 0.9922, 0.9922, 0.9922, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 0.9922, 0.9922, 1.0, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0469, 0.0938, 0.5156, 0.4609, 0.6172, 0.4141, 0.5391, 0.5312, 0.6172, 0.5312, 0.4922, 0.5, 0.5469, 0.5312, 0.6484, 0.7188, 0.5547, 0.7109, 0.8359, 0.9141, 0.875, 0.8672, 0.9297, 0.9375, 0.8906, 0.8438, 0.8047, 0.9141, 0.9375, 0.9453, 0.9609, 0.9688, 0.9531, 0.9688, 0.9688, 0.9766, 0.9453, 0.9688, 0.9609, 0.9531, 0.9531, 0.9297, 0.9297, 0.9453, 0.9688, 0.9531, 0.9766, 0.9688, 0.9609, 0.9609, 0.9766, 0.9453, 0.9375, 0.9375, 0.9297, 0.9766, 0.9688, 0.9844, 0.9531, 0.9844, 0.9531, 0.9453, 0.9453, 0.9766, 0.9688, 0.9688, 0.9531, 0.9453, 0.9688, 0.9766, 0.9766, 0.9844, 0.9844, 0.9766, 0.9688, 0.9844, 0.9167]"
batch_train_acc-std,probabilistic_better-accuracy_score-num_gurus-4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
experience_test_acc-mean,probabilistic_better-accuracy_score-num_gurus-4,"[0.0, 0.0, 0.0, 0.9639, 0.61]"
experience_test_acc-std,probabilistic_better-accuracy_score-num_gurus-4,"[0.0, 0.0, 0.0, 0.0, 0.0]"
batch_test_acc-mean,probabilistic_better-balanced_accuracy_score-num_gurus-1,"[0.0, 0.9766, 0.9766, 0.9922, 0.9531, 0.9844, 0.9766, 0.9766, 0.9844, 0.9844, 0.9688, 0.9531, 0.9531, 0.9688, 0.9609, 0.9531, 0.9552, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.875, 0.8906, 0.8828, 0.7969, 0.8594, 0.8984, 0.8906, 0.8828, 0.9141, 0.8672, 0.8828, 0.8125, 0.8594, 0.8438, 0.8902, 0.1641, 0.2422, 0.2031, 0.1797, 0.2188, 0.1953, 0.2188, 0.1562, 0.2578, 0.2109, 0.1719, 0.2266, 0.1953, 0.1406, 0.1719, 0.2424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0, 0.0078, 0.0078, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0, 0.0]"
batch_test_acc-std,probabilistic_better-balanced_accuracy_score-num_gurus-1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
batch_train_acc-mean,probabilistic_better-balanced_accuracy_score-num_gurus-1,"[0.9922, 0.9922, 1.0, 1.0, 0.9766, 0.9844, 0.9844, 1.0, 0.9922, 0.9922, 0.9844, 1.0, 0.9922, 0.9922, 1.0, 0.9922, 0.9922, 1.0, 0.9766, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 0.9922, 1.0, 0.9922, 0.9922, 0.9844, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9844, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9844, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 0.9922, 1.0, 0.9922, 1.0, 1.0, 0.9922, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1328, 0.4297, 0.6172, 0.6797, 0.7812, 0.5547, 0.5938, 0.5391, 0.5234, 0.5859, 0.5156, 0.6328, 0.6484, 0.7031, 0.75, 0.8828, 0.875, 0.9297, 0.9297, 0.8984, 0.9141, 0.9297, 0.9141, 0.9531, 0.9062, 0.9062, 0.9375, 0.875, 0.9062, 0.9062, 0.9375, 0.9141, 0.9141, 0.9453, 0.8984, 0.9141, 0.9453, 0.9688, 0.9453, 0.9297, 0.9141, 0.9844, 0.9453, 0.9453, 0.9609, 0.9688, 0.9375, 0.9531, 0.9766, 0.9844, 0.9062, 0.9453, 0.9531, 0.9609, 0.9531, 0.9609, 0.9922, 0.9688, 0.9531, 0.9766, 0.9297, 0.9766, 0.9688, 0.9531, 0.9609, 0.9688, 0.9688, 0.9688, 0.9609, 0.9688, 0.9844, 0.9453, 0.9688, 0.9844, 0.9844, 0.9531, 0.9688, 0.9688, 0.9609, 0.9766, 0.9844, 0.9609, 0.9688, 0.9688, 0.9609, 0.9688, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2422, 0.3672, 0.4453, 0.4531, 0.5078, 0.5234, 0.4922, 0.4844, 0.5391, 0.4453, 0.5547, 0.5938, 0.75, 0.8359, 0.875, 0.8984, 0.9453, 0.9297, 0.9922, 0.9297, 0.9219, 0.9453, 0.9453, 0.9688, 0.9609, 0.9844, 0.9453, 0.9766, 0.9297, 0.9688, 0.9609, 0.9844, 0.9609, 0.9766, 0.9688, 0.9453, 0.9766, 0.9688, 0.9766, 0.9766, 0.9609, 0.9688, 0.9688, 0.9609, 0.9844, 0.9688, 0.9844, 0.9609, 0.9688, 0.9922, 0.9766, 0.9453, 0.9766, 0.9922, 0.9375, 0.9844, 0.9688, 0.9609, 0.9844, 0.9844, 1.0, 0.9688, 0.9844, 0.9922, 0.9922, 0.9609, 0.9922, 1.0, 1.0, 0.9766, 1.0, 0.9922, 0.9766, 0.9766, 0.9922, 0.9922, 0.9922, 0.9688, 0.9921, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3516, 0.7422, 0.8359, 0.875, 0.8984, 0.9141, 0.9219, 0.8594, 0.8594, 0.8672, 0.8594, 0.875, 0.8828, 0.9062, 0.9219, 0.9375, 0.9219, 0.9609, 0.9453, 0.9844, 0.9766, 0.9766, 1.0, 1.0, 0.9922, 1.0, 0.9844, 1.0, 0.9844, 0.9922, 0.9844, 0.9922, 0.9922, 0.9844, 0.9922, 0.9922, 0.9844, 0.9922, 1.0, 1.0, 0.9922, 0.9922, 1.0, 1.0, 0.9688, 0.9922, 1.0, 1.0, 0.9844, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 0.9922, 0.9922, 1.0, 0.125, 0.1641, 0.2656, 0.3359, 0.6094, 0.7266, 0.9141, 0.9766, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0156, 0.0469, 0.1406, 0.1328, 0.1406, 0.2188, 0.5156, 0.7344, 0.7734, 0.7578, 0.8438, 0.8438, 0.8359, 0.8438, 0.8594, 0.8047, 0.8672, 0.8828, 0.8125, 0.8984, 0.9453, 0.9297, 0.8906, 0.9219, 0.9141, 0.9531, 0.9375, 0.9375, 0.9453, 0.9531, 0.9609, 0.9453, 0.9453, 0.9531, 0.9766, 0.9453, 0.9688, 0.9609, 0.9531, 0.9531, 0.9219, 0.9219, 0.9141, 0.9609, 0.9531, 0.9688, 0.9531, 0.9531, 0.9531, 0.9688, 0.9688, 0.9219, 0.9297, 0.9219, 0.9766, 0.9688, 0.9844, 0.9375, 0.9609, 0.9375, 0.9531, 0.9453, 0.9688, 0.9688, 0.9688, 0.9453, 0.9609, 0.9453, 0.9844, 0.9688, 0.9766, 0.9766, 0.9688, 0.9531, 0.9766, 0.9167]"
batch_train_acc-std,probabilistic_better-balanced_accuracy_score-num_gurus-1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
experience_test_acc-mean,probabilistic_better-balanced_accuracy_score-num_gurus-1,"[0.9128, 0.0, 0.8698, 0.1997, 0.002]"
experience_test_acc-std,probabilistic_better-balanced_accuracy_score-num_gurus-1,"[0.0, 0.0, 0.0, 0.0, 0.0]"
batch_test_acc-mean,probabilistic_better-balanced_accuracy_score-num_gurus-2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8438, 0.8047, 0.8672, 0.8125, 0.8359, 0.8594, 0.8516, 0.8594, 0.8516, 0.8516, 0.875, 0.8125, 0.9141, 0.9062, 0.8537, 0.5234, 0.5078, 0.5938, 0.4531, 0.5703, 0.5547, 0.5625, 0.5234, 0.5859, 0.5469, 0.6172, 0.5859, 0.4609, 0.5469, 0.5078, 0.5, 0.4219, 0.3594, 0.3906, 0.3438, 0.4609, 0.4297, 0.4531, 0.375, 0.4922, 0.3594, 0.4141, 0.3672, 0.4453, 0.4219, 0.5234, 0.381]"
batch_test_acc-std,probabilistic_better-balanced_accuracy_score-num_gurus-2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
