,ensemble_name,0
batch_train_acc-std,random_better-f1_score-num_gurus-1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
experience_test_acc-mean,random_better-f1_score-num_gurus-1,"[0.0, 0.0, 0.9844, 0.0, 0.0]"
experience_test_acc-std,random_better-f1_score-num_gurus-1,"[0.0, 0.0, 0.0, 0.0, 0.0]"
batch_test_acc-mean,random_better-f1_score-num_gurus-3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0, 0.0, 0.0078, 0.0078, 0.0234, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9844, 0.9609, 0.9766, 0.9688, 0.9688, 0.9609, 0.9766, 0.9844, 0.9922, 0.9844, 0.9688, 0.9844, 0.9453, 0.9688, 0.9531, 0.9545, 0.5312, 0.4375, 0.5234, 0.5078, 0.5312, 0.4766, 0.5156, 0.4688, 0.5234, 0.5234, 0.4453, 0.4922, 0.5, 0.5, 0.4609, 0.5397]"
batch_test_acc-std,random_better-f1_score-num_gurus-3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
batch_train_acc-mean,random_better-f1_score-num_gurus-3,"[1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 0.9844, 1.0, 1.0, 0.9922, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 0.9922, 1.0, 0.9922, 1.0, 0.9844, 1.0, 0.9922, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9844, 0.9922, 0.9922, 1.0, 0.9922, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4844, 0.7578, 0.6016, 0.6875, 0.6406, 0.0, 0.7891, 0.1094, 0.8984, 0.7656, 0.8672, 0.9531, 0.9219, 0.9375, 0.9453, 0.9062, 0.9453, 0.9219, 0.9688, 0.9375, 0.9062, 0.9375, 0.9453, 0.9453, 0.9766, 0.9531, 0.9531, 0.9531, 0.9375, 0.9375, 0.9531, 0.9375, 0.9688, 0.9844, 0.9453, 0.9453, 0.9609, 0.9766, 0.9688, 0.9453, 0.9766, 0.9375, 0.9766, 0.9531, 0.9375, 0.9609, 0.9688, 0.9766, 0.9453, 0.9531, 0.9688, 0.9688, 0.9375, 0.9766, 0.9688, 0.9531, 0.9375, 0.9453, 0.9688, 0.9688, 0.9844, 0.9453, 0.9844, 0.9844, 0.9688, 0.9297, 0.9609, 0.9531, 0.9766, 0.9609, 0.9609, 0.9609, 0.9453, 0.9688, 0.9375, 0.9688, 0.9688, 0.9766, 0.9688, 0.9688, 0.9922, 0.9766, 0.9766, 0.9219, 0.9844, 0.9609, 0.9688, 0.9825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3125, 0.6719, 0.9219, 0.8438, 0.9141, 0.7891, 0.9375, 0.9531, 0.9453, 0.9297, 0.9453, 0.9844, 0.9375, 0.9375, 0.9453, 0.9531, 0.9062, 0.9766, 0.9609, 0.9531, 0.9844, 0.9609, 0.9609, 0.9531, 0.9453, 0.9688, 0.9688, 0.9609, 0.9531, 0.9297, 0.9766, 0.9922, 0.9844, 0.9688, 0.9844, 0.9609, 0.9609, 0.9766, 0.9688, 0.9844, 0.9922, 0.9688, 0.9766, 1.0, 0.9531, 0.9766, 0.9766, 0.9922, 0.9922, 0.9922, 0.9766, 0.9844, 0.9922, 1.0, 0.9922, 0.9766, 0.9688, 0.9922, 0.9844, 0.9922, 0.9922, 0.9766, 0.9844, 0.9922, 0.9922, 0.9766, 0.9766, 1.0, 0.9844, 0.9922, 0.9766, 0.9844, 1.0, 0.9609, 1.0, 0.9844, 1.0, 0.9844, 1.0, 0.9766, 0.9766, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0469, 0.4453, 0.6016, 0.3984, 0.5625, 0.5703, 0.6953, 0.7188, 0.8359, 0.9297, 0.8438, 0.9922, 0.5703, 1.0, 0.9922, 0.9062, 1.0, 1.0, 0.9688, 0.9844, 0.9766, 0.9766, 0.9844, 1.0, 0.9844, 1.0, 0.9922, 1.0, 0.9844, 0.9844, 0.9922, 0.9922, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 0.9844, 1.0, 1.0, 1.0, 0.9922, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9844, 1.0, 0.9844, 0.9922, 0.9922, 1.0, 1.0, 1.0, 0.9922, 1.0, 0.9922, 0.9844, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 0.9922, 1.0, 0.4922, 0.4375, 0.6641, 0.7031, 0.6719, 0.6953, 0.8906, 0.9531, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4375, 0.3906, 0.4297, 0.4688, 0.5, 0.5, 0.5625, 0.5078, 0.5781, 0.4922, 0.6172, 0.6719, 0.8047, 0.9062, 0.9062, 0.9297, 0.9375, 0.9219, 0.9453, 0.9297, 0.9141, 0.9453, 0.9609, 0.9375, 0.9844, 0.9609, 0.9453, 0.9609, 0.9844, 0.9531, 0.9375, 0.9531, 0.9766, 0.9766, 0.9531, 0.9688, 0.9375, 0.9766, 0.9688, 0.9531, 0.9766, 0.9609, 0.9609, 0.9688, 0.9766, 0.9531, 0.9609, 0.9766, 0.9375, 0.9844, 0.9766, 0.9609, 0.9766, 0.9375, 0.9688, 0.9844, 0.9688, 0.9609, 0.9688, 0.9375, 0.9531, 0.9688, 0.9922, 0.9766, 0.9844, 0.9688, 0.9844, 1.0, 0.9922, 0.9766, 0.9766, 0.9609, 0.9688, 0.9688, 0.9531, 0.9844, 0.9688, 0.9453, 0.9844, 1.0, 0.9688, 0.9766, 0.9583]"
batch_train_acc-std,random_better-f1_score-num_gurus-3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
experience_test_acc-mean,random_better-f1_score-num_gurus-3,"[0.0, 0.0039, 0.0, 0.9708, 0.4986]"
experience_test_acc-std,random_better-f1_score-num_gurus-3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
batch_test_acc-mean,random_better-f1_score-num_gurus-5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9766, 0.9688, 0.9688, 0.9688, 0.9453, 0.9531, 0.9688, 0.9844, 0.9922, 0.9766, 0.9688, 0.9688, 0.9453, 0.9609, 0.9453, 0.9545, 0.6328, 0.5781, 0.6172, 0.6328, 0.5859, 0.6172, 0.625, 0.6016, 0.6406, 0.6094, 0.5625, 0.5938, 0.5469, 0.5859, 0.5547, 0.619]"
batch_test_acc-std,random_better-f1_score-num_gurus-5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
batch_train_acc-mean,random_better-f1_score-num_gurus-5,"[1.0, 1.0, 0.9844, 1.0, 0.9922, 1.0, 0.9922, 1.0, 1.0, 0.9922, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 0.9922, 1.0, 0.9922, 1.0, 0.9844, 1.0, 0.9922, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9844, 0.9922, 0.9922, 1.0, 0.9922, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9844, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2031, 0.4531, 0.6641, 0.9062, 0.9062, 0.8984, 0.8516, 0.9375, 0.8984, 0.9609, 0.8672, 0.8984, 0.9375, 0.9609, 0.9219, 0.9453, 0.9453, 0.9219, 0.9531, 0.9297, 0.9766, 0.9219, 0.9453, 0.9609, 0.9453, 0.9609, 0.9766, 0.9609, 0.9531, 0.9531, 0.9531, 0.9453, 0.9531, 0.9453, 0.9766, 0.9844, 0.9531, 0.9297, 0.9609, 0.9766, 0.9688, 0.9453, 0.9766, 0.9531, 0.9766, 0.9531, 0.9453, 0.9766, 0.9688, 0.9766, 0.9375, 0.9609, 0.9766, 0.9688, 0.9375, 0.9844, 0.9766, 0.9531, 0.9453, 0.9531, 0.9688, 0.9766, 0.9844, 0.9453, 0.9844, 0.9844, 0.9688, 0.9375, 0.9609, 0.9531, 0.9766, 0.9609, 0.9688, 0.9844, 0.9453, 0.9688, 0.9453, 0.9688, 0.9609, 0.9688, 0.9766, 0.9688, 0.9922, 0.9766, 0.9766, 0.9141, 0.9844, 0.9609, 0.9766, 0.9825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1719, 0.5859, 0.8047, 0.9297, 0.9297, 0.9297, 0.9141, 0.875, 0.8828, 0.8828, 0.9531, 0.9062, 0.9531, 0.9375, 0.9609, 0.9219, 0.9531, 0.9609, 0.9531, 0.9688, 0.9531, 0.9688, 0.9609, 0.9531, 0.9766, 0.9688, 0.9609, 0.9531, 0.9219, 0.9766, 0.9844, 0.9766, 0.9609, 0.9922, 0.9531, 0.9531, 0.9766, 0.9688, 0.9688, 0.9844, 0.9688, 0.9844, 1.0, 0.9453, 0.9766, 0.9688, 0.9844, 0.9844, 0.9922, 0.9688, 0.9688, 1.0, 1.0, 0.9844, 0.9766, 0.9609, 0.9922, 0.9922, 0.9922, 0.9922, 0.9688, 0.9766, 0.9922, 0.9922, 0.9766, 0.9766, 1.0, 0.9922, 0.9922, 0.9688, 0.9844, 1.0, 0.9531, 0.9922, 0.9844, 1.0, 0.9844, 0.9922, 0.9766, 0.9766, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0391, 0.1797, 0.0, 0.5859, 0.7422, 0.9375, 0.8984, 0.6953, 0.9766, 0.9453, 0.9922, 0.9297, 0.9688, 0.9844, 0.9766, 0.9766, 1.0, 0.9766, 0.9844, 1.0, 0.9922, 1.0, 0.9922, 1.0, 0.9844, 0.9766, 0.9922, 0.9844, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 0.9844, 1.0, 1.0, 1.0, 0.9922, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9844, 1.0, 0.9844, 0.9922, 0.9922, 1.0, 1.0, 1.0, 0.9922, 1.0, 0.9922, 0.9844, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 0.9922, 0.9922, 0.9844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0156, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3359, 0.3281, 0.7734, 0.7891, 0.5234, 0.7578, 0.9219, 0.7344, 0.8203, 0.7109, 0.5469, 0.7578, 0.9453, 0.9453, 0.9531, 0.9453, 0.8984, 0.9688, 0.9766, 0.9062, 0.9453, 0.9375, 0.9297, 0.9297, 0.9766, 0.9531, 0.9531, 0.9922, 0.9688, 0.9531, 0.9688, 0.9844, 0.9609, 0.9297, 0.9531, 0.9922, 0.9766, 0.9609, 0.9766, 0.9375, 0.9766, 0.9688, 0.9531, 0.9766, 0.9766, 0.9688, 0.9766, 0.9844, 0.9531, 0.9688, 0.9844, 0.9453, 0.9844, 0.9766, 0.9609, 0.9844, 0.9453, 0.9609, 0.9844, 0.9766, 0.9688, 0.9766, 0.9297, 0.9609, 0.9609, 0.9922, 0.9766, 0.9922, 0.9766, 0.9844, 0.9922, 0.9922, 0.9766, 0.9688, 0.9688, 0.9766, 0.9688, 0.9531, 0.9844, 0.9688, 0.9453, 0.9844, 1.0, 0.9688, 0.9688, 1.0]"
